year mo dd hr mn sc dsub1_Bx dsub1_By dsub1_Bz dsub2_Bx dsub2_By dsub2_Bz dsub3_Bx dsub3_By dsub3_Bz dsub4_Bx dsub4_By dsub4_Bz dsub5_Bx dsub5_By dsub5_Bz
2014 07 15 15 39 54 -42.547662 -9.047752 -41.623458 -32.571820 27.470614 -16.065248 38.568713 8.315445 -32.575940 19.796975 11.546530 -20.354234 -5.975713 -37.728808 -61.006950
2014 07 15 15 39 55 -42.584617 -9.072786 -41.618689 -32.562283 27.456309 -16.081938 38.549640 8.284451 -32.479380 19.794591 11.556066 -20.385228 -5.943527 -37.716887 -60.965226
2014 07 15 15 39 55 -42.615611 -9.110933 -41.652068 -32.525329 27.413394 -16.041407 38.629510 8.241535 -32.558058 19.842275 11.472620 -20.285092 -6.017436 -37.734769 -60.983108
2014 07 15 15 39 55 -42.646605 -9.039407 -41.621074 -32.576589 27.496840 -15.981802 38.628318 8.202196 -32.591437 19.813664 11.453547 -20.339929 -5.851736 -37.788413 -60.892509
2014 07 15 15 39 55 -42.647798 -9.208684 -41.717633 -32.552747 27.793672 -15.826830 38.586594 8.627773 -32.485341 19.833930 11.702694 -20.416223 -5.815973 -37.666819 -60.748266
2014 07 15 15 39 56 -42.585809 -9.166961 -41.634187 -32.488374 27.623202 -16.031870 38.579442 8.227230 -32.534216 19.800551 11.768259 -20.348273 -6.018629 -37.589333 -60.869859
2014 07 15 15 39 56 -42.548854 -9.175306 -41.512593 -32.556323 27.544524 -15.966305 38.677194 8.155704 -32.592629 19.836314 11.503614 -20.318471 -5.899419 -37.862323 -60.853170
2014 07 15 15 39 56 -42.674024 -9.265905 -41.754588 -32.439498 27.633931 -15.738615 38.732030 8.296371 -32.546137 19.940026 11.496462 -20.304166 -5.862464 -37.873052 -60.913966
2014 07 15 15 39 56 -42.572696 -9.329086 -41.787967 -32.614736 27.642276 -16.067633 38.416125 8.733870 -32.466267 19.756444 11.809982 -20.305358 -5.953063 -37.623904 -60.816215
2014 07 15 15 39 57 -42.603690 -9.084707 -41.624650 -32.584933 27.464654 -16.015181 38.686730 8.192659 -32.503222 19.814856 11.404671 -20.300590 -5.888690 -37.753842 -60.935424
2014 07 15 15 39 57 -42.613227 -9.155040 -41.737899 -32.463340 27.552869 -15.813717 38.712956 8.273722 -32.554482 19.837506 11.449970 -20.286284 -5.885114 -37.800334 -60.886548
2014 07 15 15 39 57 -42.616803 -9.182458 -41.714057 -32.567052 27.811553 -15.797028 38.602092 8.552671 -32.598589 19.941218 11.650242 -20.326816 -5.782594 -37.679933 -60.851978
2014 07 15 15 39 57 -42.525012 -9.479290 -41.634187 -32.593278 27.667310 -16.047367 38.418509 8.744598 -32.418583 19.730218 11.773027 -20.344697 -5.894651 -37.606023 -60.880588
2014 07 15 15 39 58 -42.528588 -9.361272 -41.679486 -32.558707 27.813937 -15.823254 38.492419 8.706451 -32.459115 19.856580 11.824287 -20.339929 -5.818357 -37.731192 -60.745881
2014 07 15 15 39 58 -42.516667 -9.331470 -41.582927 -32.558707 27.653005 -16.292938 38.450696 8.671881 -32.465075 19.708760 11.759914 -20.385228 -6.007900 -37.564299 -60.823367
2014 07 15 15 39 58 -42.547662 -9.214645 -41.619882 -32.398967 27.604129 -16.263136 38.407781 8.613468 -32.519911 19.761212 11.770643 -20.359002 -6.013860 -37.549994 -60.871051
2014 07 15 15 39 58 -42.536933 -9.170537 -41.557893 -32.389430 27.518298 -16.112932 38.519837 8.544327 -32.541369 19.957908 11.596598 -20.314895 -5.733718 -37.732385 -60.843633
2014 07 15 15 39 59 -42.485673 -9.410148 -41.636571 -32.456187 27.676846 -15.746960 38.716533 8.410812 -32.530640 19.887574 11.477388 -20.285092 -5.825510 -37.865899 -60.818599
2014 07 15 15 39 59 -42.528588 -9.258752 -41.752204 -32.500295 27.816321 -15.910276 38.518645 8.769632 -32.480572 19.817241 11.861242 -20.355426 -5.861272 -37.689469 -60.825752
2014 07 15 15 39 59 -42.488057 -9.346967 -41.647300 -32.567052 27.729299 -16.081938 38.465001 8.794666 -32.466267 19.771941 11.825479 -20.347081 -5.944719 -37.561915 -60.851978
2014 07 15 15 39 59 -42.513091 -9.186035 -41.559085 -32.389430 27.513530 -16.012796 38.608052 8.357168 -32.536601 19.849427 11.602558 -20.307742 -5.953063 -37.713311 -60.966419
2014 07 15 15 40 00 -42.578656 -9.046560 -41.678294 -32.542018 27.509953 -16.072401 38.629510 8.247496 -32.618855 19.825585 11.601366 -20.364963 -6.004323 -37.708543 -61.005758
2014 07 15 15 40 00 -42.548854 -9.031063 -41.646108 -32.497910 27.498032 -16.097435 38.578250 8.357168 -32.491301 19.835122 11.621632 -20.374499 -5.994787 -37.722848 -60.898469
2014 07 15 15 40 00 -42.626340 -9.058481 -41.667565 -32.551555 27.502801 -16.081938 38.655736 8.224846 -32.603358 19.861348 11.496462 -20.294629 -5.966176 -37.622712 -60.875819
2014 07 15 15 40 00 -42.538125 -9.143119 -41.593656 -32.402543 27.512338 -15.910276 38.737990 8.272530 -32.548522 19.897111 11.459507 -20.297013 -5.873193 -37.845633 -60.949729
2014 07 15 15 40 01 -42.606074 -9.275442 -41.818961 -32.509831 27.600552 -15.770802 38.777329 8.315445 -32.556866 19.965060 11.531033 -20.381652 -5.825510 -37.844441 -60.900853
2014 07 15 15 40 01 -42.510707 -9.287363 -41.743859 -32.583741 27.676846 -15.900740 38.616397 8.648039 -32.565211 19.844659 11.687197 -20.374499 -5.731334 -37.735961 -60.805486
